Data,País,Visualizações
2026-03-11,PE,0
2026-03-12,PE,0
2026-03-13,PE,0
2026-03-14,PE,0
2026-03-15,PE,0
2026-03-16,PE,0
2026-03-17,PE,0
2026-03-18,PE,0
2026-03-19,PE,0
2026-03-20,PE,0
2026-03-21,PE,0
2026-03-22,PE,0
2026-03-23,PE,0
2026-03-24,PE,0
2026-03-25,PE,0
2026-03-26,PE,0
2026-03-27,PE,0
2026-03-28,PE,0
2026-03-29,PE,0
2026-03-30,PE,0
2026-03-31,PE,0
2026-04-01,PE,0
2026-04-02,PE,0
2026-04-03,PE,0
2026-04-04,PE,0
2026-04-05,PE,0
2026-04-06,PE,0
2026-04-07,PE,0
2026-04-08,PE,0
2026-04-09,PE,0
2026-04-10,PE,0
2026-04-11,PE,0
2026-04-12,PE,0
2025-04-13,PK,0
2025-04-14,PK,0
2025-04-15,PK,0
2025-04-16,PK,0
2025-04-17,PK,0
2025-04-18,PK,0
2025-04-19,PK,0
2025-04-20,PK,0
2025-04-21,PK,0
2025-04-22,PK,0
2025-04-23,PK,0
2025-04-24,PK,0
2025-04-25,PK,0
2025-04-26,PK,0
2025-04-27,PK,0
2025-04-28,PK,0
2025-04-29,PK,0
2025-04-30,PK,0
2025-05-01,PK,0
2025-05-02,PK,0
2025-05-03,PK,0
2025-05-04,PK,0
2025-05-05,PK,0
2025-05-06,PK,0
2025-05-07,PK,0
2025-05-08,PK,0
2025-05-09,PK,0
2025-05-10,PK,0
2025-05-11,PK,0
2025-05-12,PK,0
2025-05-13,PK,0
2025-05-14,PK,0
2025-05-15,PK,0
2025-05-16,PK,0
2025-05-17,PK,0
2025-05-18,PK,0
2025-05-19,PK,0
2025-05-20,PK,0
2025-05-21,PK,0
2025-05-22,PK,0
2025-05-23,PK,0
2025-05-24,PK,0
2025-05-25,PK,0
2025-05-26,PK,0
2025-05-27,PK,0
2025-05-28,PK,0
2025-05-29,PK,0
2025-05-30,PK,0
2025-05-31,PK,0
2025-06-01,PK,0
2025-06-02,PK,0
2025-06-03,PK,0
2025-06-04,PK,0
2025-06-05,PK,0
2025-06-06,PK,0
2025-06-07,PK,0
2025-06-08,PK,0
2025-06-09,PK,0
2025-06-10,PK,0
2025-06-11,PK,0
2025-06-12,PK,0
2025-06-13,PK,0
2025-06-14,PK,0
2025-06-15,PK,0
2025-06-16,PK,0
2025-06-17,PK,0
2025-06-18,PK,0
2025-06-19,PK,0
2025-06-20,PK,0
2025-06-21,PK,0
2025-06-22,PK,0
2025-06-23,PK,0
2025-06-24,PK,0
2025-06-25,PK,0
2025-06-26,PK,0
2025-06-27,PK,0
2025-06-28,PK,0
2025-06-29,PK,0
2025-06-30,PK,0
2025-07-01,PK,0
2025-07-02,PK,0
2025-07-03,PK,0
2025-07-04,PK,0
2025-07-05,PK,0
2025-07-06,PK,0
2025-07-07,PK,0
2025-07-08,PK,0
2025-07-09,PK,0
2025-07-10,PK,0
2025-07-11,PK,0
2025-07-12,PK,0
2025-07-13,PK,0
2025-07-14,PK,0
2025-07-15,PK,0
2025-07-16,PK,0
2025-07-17,PK,0
2025-07-18,PK,0
2025-07-19,PK,0
2025-07-20,PK,0
2025-07-21,PK,0
2025-07-22,PK,0
2025-07-23,PK,0
2025-07-24,PK,0
2025-07-25,PK,0
2025-07-26,PK,0
2025-07-27,PK,0
2025-07-28,PK,0
2025-07-29,PK,0
2025-07-30,PK,0
2025-07-31,PK,0
2025-08-01,PK,0
2025-08-02,PK,0
2025-08-03,PK,0
2025-08-04,PK,0
2025-08-05,PK,0
2025-08-06,PK,0
2025-08-07,PK,0
2025-08-08,PK,0
2025-08-09,PK,0
2025-08-10,PK,0
2025-08-11,PK,0
2025-08-12,PK,0
2025-08-13,PK,0
2025-08-14,PK,0
2025-08-15,PK,0
2025-08-16,PK,0
2025-08-17,PK,0
2025-08-18,PK,0
2025-08-19,PK,0
2025-08-20,PK,0
2025-08-21,PK,0
2025-08-22,PK,0
2025-08-23,PK,0
2025-08-24,PK,0
2025-08-25,PK,0
2025-08-26,PK,0
2025-08-27,PK,0
2025-08-28,PK,0
2025-08-29,PK,0
2025-08-30,PK,0
2025-08-31,PK,0
2025-09-01,PK,0
2025-09-02,PK,26
2025-09-03,PK,0
2025-09-04,PK,0
2025-09-05,PK,0
2025-09-06,PK,0
2025-09-07,PK,0
2025-09-08,PK,0
2025-09-09,PK,0
2025-09-10,PK,0
2025-09-11,PK,0
2025-09-12,PK,0
2025-09-13,PK,0
2025-09-14,PK,0
2025-09-15,PK,0
2025-09-16,PK,0
2025-09-17,PK,0
2025-09-18,PK,0
2025-09-19,PK,0
2025-09-20,PK,0
2025-09-21,PK,0
2025-09-22,PK,0
2025-09-23,PK,0
2025-09-24,PK,0
2025-09-25,PK,0
2025-09-26,PK,0
2025-09-27,PK,0
2025-09-28,PK,0
2025-09-29,PK,0
2025-09-30,PK,0
2025-10-01,PK,0
2025-10-02,PK,0
2025-10-03,PK,0
2025-10-04,PK,0
2025-10-05,PK,0
2025-10-06,PK,0
2025-10-07,PK,0
2025-10-08,PK,0
2025-10-09,PK,0
2025-10-10,PK,0
2025-10-11,PK,0
2025-10-12,PK,0
2025-10-13,PK,0
2025-10-14,PK,0
2025-10-15,PK,0
2025-10-16,PK,0
2025-10-17,PK,0
2025-10-18,PK,0
2025-10-19,PK,0
2025-10-20,PK,0
2025-10-21,PK,0
2025-10-22,PK,0
2025-10-23,PK,0
2025-10-24,PK,0
2025-10-25,PK,0
2025-10-26,PK,0
2025-10-27,PK,0
2025-10-28,PK,0
2025-10-29,PK,0
2025-10-30,PK,0
2025-10-31,PK,0
2025-11-01,PK,0
2025-11-02,PK,0
2025-11-03,PK,0
2025-11-04,PK,0
2025-11-05,PK,0
2025-11-06,PK,0
2025-11-07,PK,0
2025-11-08,PK,0
2025-11-09,PK,0
2025-11-10,PK,0
2025-11-11,PK,0
2025-11-12,PK,0
2025-11-13,PK,0
2025-11-14,PK,0
2025-11-15,PK,0
2025-11-16,PK,0
2025-11-17,PK,0
2025-11-18,PK,0
2025-11-19,PK,0
2025-11-20,PK,0
2025-11-21,PK,0
2025-11-22,PK,0
2025-11-23,PK,0
2025-11-24,PK,0
2025-11-25,PK,0
2025-11-26,PK,0
2025-11-27,PK,0
2025-11-28,PK,0
2025-11-29,PK,0
2025-11-30,PK,0
2025-12-01,PK,0
2025-12-02,PK,0
2025-12-03,PK,0
2025-12-04,PK,0
2025-12-05,PK,0
2025-12-06,PK,0
2025-12-07,PK,0
2025-12-08,PK,0
2025-12-09,PK,0
2025-12-10,PK,0
2025-12-11,PK,0
2025-12-12,PK,0
2025-12-13,PK,0
2025-12-14,PK,0
2025-12-15,PK,0
2025-12-16,PK,0
2025-12-17,PK,0
2025-12-18,PK,0
2025-12-19,PK,0
2025-12-20,PK,0
2025-12-21,PK,0
2025-12-22,PK,0
2025-12-23,PK,0
2025-12-24,PK,0
2025-12-25,PK,0
2025-12-26,PK,0
2025-12-27,PK,0
2025-12-28,PK,0
2025-12-29,PK,0
2025-12-30,PK,0
2025-12-31,PK,0
2026-01-01,PK,0
2026-01-02,PK,0
2026-01-03,PK,0
2026-01-04,PK,0
2026-01-05,PK,0
2026-01-06,PK,0
2026-01-07,PK,0
2026-01-08,PK,0
2026-01-09,PK,0
2026-01-10,PK,0
2026-01-11,PK,0
2026-01-12,PK,0
2026-01-13,PK,0
2026-01-14,PK,0
2026-01-15,PK,0
2026-01-16,PK,0
2026-01-17,PK,0
2026-01-18,PK,0
2026-01-19,PK,0
2026-01-20,PK,0
2026-01-21,PK,0
2026-01-22,PK,0
2026-01-23,PK,0
2026-01-24,PK,0
2026-01-25,PK,0
2026-01-26,PK,0
2026-01-27,PK,0
2026-01-28,PK,0
2026-01-29,PK,0
2026-01-30,PK,0
2026-01-31,PK,0
2026-02-01,PK,0
2026-02-02,PK,0
2026-02-03,PK,0
2026-02-04,PK,0
2026-02-05,PK,0
2026-02-06,PK,0
2026-02-07,PK,0
2026-02-08,PK,0
2026-02-09,PK,0
2026-02-10,PK,0
2026-02-11,PK,0
2026-02-12,PK,0
2026-02-13,PK,0
2026-02-14,PK,0
2026-02-15,PK,0
2026-02-16,PK,0
2026-02-17,PK,0
2026-02-18,PK,0
2026-02-19,PK,0
2026-02-20,PK,0
2026-02-21,PK,0
2026-02-22,PK,0
2026-02-23,PK,0
2026-02-24,PK,0
2026-02-25,PK,0
2026-02-26,PK,0
2026-02-27,PK,0
2026-02-28,PK,0
2026-03-01,PK,0
2026-03-02,PK,0
2026-03-03,PK,0
2026-03-04,PK,0
2026-03-05,PK,0
2026-03-06,PK,0
2026-03-07,PK,0
2026-03-08,PK,0
2026-03-09,PK,0
2026-03-10,PK,0
2026-03-11,PK,0
2026-03-12,PK,0
2026-03-13,PK,0
2026-03-14,PK,0
2026-03-15,PK,0
2026-03-16,PK,0
2026-03-17,PK,0
2026-03-18,PK,0
2026-03-19,PK,0
2026-03-20,PK,0
2026-03-21,PK,0
2026-03-22,PK,0
2026-03-23,PK,0
2026-03-24,PK,0
2026-03-25,PK,0
2026-03-26,PK,0
2026-03-27,PK,0
2026-03-28,PK,0
2026-03-29,PK,0
2026-03-30,PK,0
2026-03-31,PK,0
2026-04-01,PK,0
2026-04-02,PK,0
2026-04-03,PK,0
2026-04-04,PK,0
2026-04-05,PK,0
2026-04-06,PK,0
2026-04-07,PK,0
2026-04-08,PK,0
2026-04-09,PK,0
2026-04-10,PK,0
2026-04-11,PK,0
2026-04-12,PK,0
2025-04-13,PT,0
2025-04-14,PT,0
2025-04-15,PT,0
2025-04-16,PT,706
2025-04-17,PT,23
2025-04-18,PT,51
2025-04-19,PT,0
2025-04-20,PT,0
2025-04-21,PT,17
2025-04-22,PT,0
2025-04-23,PT,0
2025-04-24,PT,0
2025-04-25,PT,0
2025-04-26,PT,0
2025-04-27,PT,66
2025-04-28,PT,0
2025-04-29,PT,0
2025-04-30,PT,39
2025-05-01,PT,123
2025-05-02,PT,27
2025-05-03,PT,40
2025-05-04,PT,47
2025-05-05,PT,0
2025-05-06,PT,0
2025-05-07,PT,0
2025-05-08,PT,21
2025-05-09,PT,0
2025-05-10,PT,0
2025-05-11,PT,0
2025-05-12,PT,0
2025-05-13,PT,0
2025-05-14,PT,0
2025-05-15,PT,0
2025-05-16,PT,0
2025-05-17,PT,0
2025-05-18,PT,0
2025-05-19,PT,0
2025-05-20,PT,0
2025-05-21,PT,0
2025-05-22,PT,202
2025-05-23,PT,0
2025-05-24,PT,579
2025-05-25,PT,0
2025-05-26,PT,0
2025-05-27,PT,45
2025-05-28,PT,31
2025-05-29,PT,0
2025-05-30,PT,0
2025-05-31,PT,187
2025-06-01,PT,0
2025-06-02,PT,0
2025-06-03,PT,0
2025-06-04,PT,154
2025-06-05,PT,129
2025-06-06,PT,0
2025-06-07,PT,0
2025-06-08,PT,0
2025-06-09,PT,0
2025-06-10,PT,0
2025-06-11,PT,51
2025-06-12,PT,106
2025-06-13,PT,0
2025-06-14,PT,88
2025-06-15,PT,171
2025-06-16,PT,0
2025-06-17,PT,0
2025-06-18,PT,0
2025-06-19,PT,0
2025-06-20,PT,89
2025-06-21,PT,67
2025-06-22,PT,0
2025-06-23,PT,0
2025-06-24,PT,0
2025-06-25,PT,36
2025-06-26,PT,102
2025-06-27,PT,94
2025-06-28,PT,287
2025-06-29,PT,0
2025-06-30,PT,0
2025-07-01,PT,0
2025-07-02,PT,190
2025-07-03,PT,0
2025-07-04,PT,143
2025-07-05,PT,0
2025-07-06,PT,0
2025-07-07,PT,0
2025-07-08,PT,0
2025-07-09,PT,0
2025-07-10,PT,0
2025-07-11,PT,0
2025-07-12,PT,0
2025-07-13,PT,0
2025-07-14,PT,0
2025-07-15,PT,0
2025-07-16,PT,0
2025-07-17,PT,0
2025-07-18,PT,0
2025-07-19,PT,0
2025-07-20,PT,0
2025-07-21,PT,0
2025-07-22,PT,0
2025-07-23,PT,0
2025-07-24,PT,0
2025-07-25,PT,0
2025-07-26,PT,0
2025-07-27,PT,0
2025-07-28,PT,0
2025-07-29,PT,0
2025-07-30,PT,0
2025-07-31,PT,0
2025-08-01,PT,0
2025-08-02,PT,0
2025-08-03,PT,0
2025-08-04,PT,0
2025-08-05,PT,0
2025-08-06,PT,0
2025-08-07,PT,0
2025-08-08,PT,0
2025-08-09,PT,0
2025-08-10,PT,0
2025-08-11,PT,0
2025-08-12,PT,0
2025-08-13,PT,0
2025-08-14,PT,0
2025-08-15,PT,0
2025-08-16,PT,0
2025-08-17,PT,0
2025-08-18,PT,0
2025-08-19,PT,0
2025-08-20,PT,0
2025-08-21,PT,37
2025-08-22,PT,0
2025-08-23,PT,0
2025-08-24,PT,0
2025-08-25,PT,0
2025-08-26,PT,0
2025-08-27,PT,0
2025-08-28,PT,0
2025-08-29,PT,0
2025-08-30,PT,0
2025-08-31,PT,93
2025-09-01,PT,0
2025-09-02,PT,0
2025-09-03,PT,0
2025-09-04,PT,0
2025-09-05,PT,0
2025-09-06,PT,0
2025-09-07,PT,0
2025-09-08,PT,51
2025-09-09,PT,25
2025-09-10,PT,0
2025-09-11,PT,0
2025-09-12,PT,0
2025-09-13,PT,0
2025-09-14,PT,0
2025-09-15,PT,0
2025-09-16,PT,0
2025-09-17,PT,59
2025-09-18,PT,188
2025-09-19,PT,0
2025-09-20,PT,0
2025-09-21,PT,112
2025-09-22,PT,0
2025-09-23,PT,0
2025-09-24,PT,0
2025-09-25,PT,95
2025-09-26,PT,0
2025-09-27,PT,0
2025-09-28,PT,0
2025-09-29,PT,0
2025-09-30,PT,61
2025-10-01,PT,0
2025-10-02,PT,0
2025-10-03,PT,0
2025-10-04,PT,0
2025-10-05,PT,0
2025-10-06,PT,0
2025-10-07,PT,59
2025-10-08,PT,28
2025-10-09,PT,35
2025-10-10,PT,0
2025-10-11,PT,0
2025-10-12,PT,0
2025-10-13,PT,0
2025-10-14,PT,111
2025-10-15,PT,0
2025-10-16,PT,60
2025-10-17,PT,0
2025-10-18,PT,0
2025-10-19,PT,0
2025-10-20,PT,0
2025-10-21,PT,0
2025-10-22,PT,0
2025-10-23,PT,0
2025-10-24,PT,0
2025-10-25,PT,0
2025-10-26,PT,0
2025-10-27,PT,0
2025-10-28,PT,0
2025-10-29,PT,0
2025-10-30,PT,59
2025-10-31,PT,103
2025-11-01,PT,21
2025-11-02,PT,0
2025-11-03,PT,0
2025-11-04,PT,0
2025-11-05,PT,0
2025-11-06,PT,0
2025-11-07,PT,0
2025-11-08,PT,85
2025-11-09,PT,0
2025-11-10,PT,0
2025-11-11,PT,0
2025-11-12,PT,0
2025-11-13,PT,0
2025-11-14,PT,0
2025-11-15,PT,0
2025-11-16,PT,0
2025-11-17,PT,0
2025-11-18,PT,0
2025-11-19,PT,36
2025-11-20,PT,0
2025-11-21,PT,0
2025-11-22,PT,0
2025-11-23,PT,0
2025-11-24,PT,0
2025-11-25,PT,0
2025-11-26,PT,0
2025-11-27,PT,0
2025-11-28,PT,0
2025-11-29,PT,0
2025-11-30,PT,0
2025-12-01,PT,0
2025-12-02,PT,0
2025-12-03,PT,0
2025-12-04,PT,0
2025-12-05,PT,0
2025-12-06,PT,0
2025-12-07,PT,0
2025-12-08,PT,0
2025-12-09,PT,0
2025-12-10,PT,0
2025-12-11,PT,73
2025-12-12,PT,31
2025-12-13,PT,22
2025-12-14,PT,45
2025-12-15,PT,0
2025-12-16,PT,0
2025-12-17,PT,0
2025-12-18,PT,0
2025-12-19,PT,0
2025-12-20,PT,0
2025-12-21,PT,0
2025-12-22,PT,0
2025-12-23,PT,0
2025-12-24,PT,0
2025-12-25,PT,0
2025-12-26,PT,0
2025-12-27,PT,97
2025-12-28,PT,0
2025-12-29,PT,0
2025-12-30,PT,0
2025-12-31,PT,0
2026-01-01,PT,0
2026-01-02,PT,188
2026-01-03,PT,184
2026-01-04,PT,215
2026-01-05,PT,36
2026-01-06,PT,77
2026-01-07,PT,0
2026-01-08,PT,0
2026-01-09,PT,0
2026-01-10,PT,0
2026-01-11,PT,0
2026-01-12,PT,0
2026-01-13,PT,0
2026-01-14,PT,35
2026-01-15,PT,0
2026-01-16,PT,31
2026-01-17,PT,0
2026-01-18,PT,106
2026-01-19,PT,26
2026-01-20,PT,23
2026-01-21,PT,100
2026-01-22,PT,0
2026-01-23,PT,59
2026-01-24,PT,0
2026-01-25,PT,40
2026-01-26,PT,22
2026-01-27,PT,0
2026-01-28,PT,0
2026-01-29,PT,0
2026-01-30,PT,47
2026-01-31,PT,41
2026-02-01,PT,40
2026-02-02,PT,17
2026-02-03,PT,0
2026-02-04,PT,0
2026-02-05,PT,104
2026-02-06,PT,0
2026-02-07,PT,43
2026-02-08,PT,0
2026-02-09,PT,0
2026-02-10,PT,0
2026-02-11,PT,0
2026-02-12,PT,76
2026-02-13,PT,24
2026-02-14,PT,24
2026-02-15,PT,28
2026-02-16,PT,0
2026-02-17,PT,0
2026-02-18,PT,66
2026-02-19,PT,0
2026-02-20,PT,32
2026-02-21,PT,0
2026-02-22,PT,56
2026-02-23,PT,25
2026-02-24,PT,35
2026-02-25,PT,43
2026-02-26,PT,19
2026-02-27,PT,0
2026-02-28,PT,96
2026-03-01,PT,26
2026-03-02,PT,0
2026-03-03,PT,0
2026-03-04,PT,26
2026-03-05,PT,38
2026-03-06,PT,85
2026-03-07,PT,0
2026-03-08,PT,0
2026-03-09,PT,0
2026-03-10,PT,22
2026-03-11,PT,71
2026-03-12,PT,21
2026-03-13,PT,27
2026-03-14,PT,0
2026-03-15,PT,0
2026-03-16,PT,33
2026-03-17,PT,0
2026-03-18,PT,97
2026-03-19,PT,33
2026-03-20,PT,0
2026-03-21,PT,105
2026-03-22,PT,106
2026-03-23,PT,65
2026-03-24,PT,0
2026-03-25,PT,85
2026-03-26,PT,60
2026-03-27,PT,89
2026-03-28,PT,0
2026-03-29,PT,0
2026-03-30,PT,0
2026-03-31,PT,0
2026-04-01,PT,352
2026-04-02,PT,0
2026-04-03,PT,0
2026-04-04,PT,0
2026-04-05,PT,0
2026-04-06,PT,0
2026-04-07,PT,0
2026-04-08,PT,0
2026-04-09,PT,60
2026-04-10,PT,0
2026-04-11,PT,0
2026-04-12,PT,0
2025-04-13,PY,0
2025-04-14,PY,0
2025-04-15,PY,0
2025-04-16,PY,30
2025-04-17,PY,0
2025-04-18,PY,0
2025-04-19,PY,0
2025-04-20,PY,0
2025-04-21,PY,0
2025-04-22,PY,0
2025-04-23,PY,0
2025-04-24,PY,0
2025-04-25,PY,0
2025-04-26,PY,114
2025-04-27,PY,0
2025-04-28,PY,0
2025-04-29,PY,0
2025-04-30,PY,0
2025-05-01,PY,0
2025-05-02,PY,0
2025-05-03,PY,198
2025-05-04,PY,0
2025-05-05,PY,42
2025-05-06,PY,0
2025-05-07,PY,0
2025-05-08,PY,0
2025-05-09,PY,0
2025-05-10,PY,0
2025-05-11,PY,0
2025-05-12,PY,0
2025-05-13,PY,0
2025-05-14,PY,0
2025-05-15,PY,0
2025-05-16,PY,0
2025-05-17,PY,0
2025-05-18,PY,0
2025-05-19,PY,0
2025-05-20,PY,0
2025-05-21,PY,0
2025-05-22,PY,0
2025-05-23,PY,104
2025-05-24,PY,61
2025-05-25,PY,0
2025-05-26,PY,0
2025-05-27,PY,0
2025-05-28,PY,165
2025-05-29,PY,0
2025-05-30,PY,37
2025-05-31,PY,0
2025-06-01,PY,0
2025-06-02,PY,0
2025-06-03,PY,0
2025-06-04,PY,0
2025-06-05,PY,0
2025-06-06,PY,0
2025-06-07,PY,0
2025-06-08,PY,0
2025-06-09,PY,0
2025-06-10,PY,29
2025-06-11,PY,0
2025-06-12,PY,0
2025-06-13,PY,0
2025-06-14,PY,21
2025-06-15,PY,0
2025-06-16,PY,0
2025-06-17,PY,0
2025-06-18,PY,0
2025-06-19,PY,0
2025-06-20,PY,50
2025-06-21,PY,0
2025-06-22,PY,0
2025-06-23,PY,0
2025-06-24,PY,97
2025-06-25,PY,57
2025-06-26,PY,36
2025-06-27,PY,0
2025-06-28,PY,0
2025-06-29,PY,0
2025-06-30,PY,0
2025-07-01,PY,0
2025-07-02,PY,0
2025-07-03,PY,0
2025-07-04,PY,0
2025-07-05,PY,0
2025-07-06,PY,0
2025-07-07,PY,0
2025-07-08,PY,0
2025-07-09,PY,0
2025-07-10,PY,0
2025-07-11,PY,0
2025-07-12,PY,0
2025-07-13,PY,0
2025-07-14,PY,0
2025-07-15,PY,0
2025-07-16,PY,0
2025-07-17,PY,0
2025-07-18,PY,0
2025-07-19,PY,0
2025-07-20,PY,0
2025-07-21,PY,0
2025-07-22,PY,0
2025-07-23,PY,42
2025-07-24,PY,0
2025-07-25,PY,0
2025-07-26,PY,0
2025-07-27,PY,0
2025-07-28,PY,0
2025-07-29,PY,0
2025-07-30,PY,0
2025-07-31,PY,0
2025-08-01,PY,0
2025-08-02,PY,0
2025-08-03,PY,0
2025-08-04,PY,0
2025-08-05,PY,0
2025-08-06,PY,0
2025-08-07,PY,0
2025-08-08,PY,0
2025-08-09,PY,0
2025-08-10,PY,0
2025-08-11,PY,0
2025-08-12,PY,0
2025-08-13,PY,0
2025-08-14,PY,0
2025-08-15,PY,0
2025-08-16,PY,0
2025-08-17,PY,0
2025-08-18,PY,0
2025-08-19,PY,0
2025-08-20,PY,0
2025-08-21,PY,0
2025-08-22,PY,0
2025-08-23,PY,0
2025-08-24,PY,0
2025-08-25,PY,0
2025-08-26,PY,0
2025-08-27,PY,0
2025-08-28,PY,0
2025-08-29,PY,0
2025-08-30,PY,0
2025-08-31,PY,0
2025-09-01,PY,0
2025-09-02,PY,0
2025-09-03,PY,0
2025-09-04,PY,0
2025-09-05,PY,0
2025-09-06,PY,0
2025-09-07,PY,0
2025-09-08,PY,0
2025-09-09,PY,0
2025-09-10,PY,0
2025-09-11,PY,0
2025-09-12,PY,0
2025-09-13,PY,0
2025-09-14,PY,0
2025-09-15,PY,0
2025-09-16,PY,0
2025-09-17,PY,0
2025-09-18,PY,0
2025-09-19,PY,0
2025-09-20,PY,0
2025-09-21,PY,0
2025-09-22,PY,0
2025-09-23,PY,0
2025-09-24,PY,0
2025-09-25,PY,0
2025-09-26,PY,0
2025-09-27,PY,0
2025-09-28,PY,0
2025-09-29,PY,0
2025-09-30,PY,0
2025-10-01,PY,0
2025-10-02,PY,0
2025-10-03,PY,0
2025-10-04,PY,0
2025-10-05,PY,0
2025-10-06,PY,0
2025-10-07,PY,0
2025-10-08,PY,0
2025-10-09,PY,0
2025-10-10,PY,0
2025-10-11,PY,0
2025-10-12,PY,0
2025-10-13,PY,0
2025-10-14,PY,0
2025-10-15,PY,0
2025-10-16,PY,0
2025-10-17,PY,0
2025-10-18,PY,0
2025-10-19,PY,0
2025-10-20,PY,0
2025-10-21,PY,0
2025-10-22,PY,0
2025-10-23,PY,0
2025-10-24,PY,0
2025-10-25,PY,0
2025-10-26,PY,0
2025-10-27,PY,50
2025-10-28,PY,0
2025-10-29,PY,0
2025-10-30,PY,0
2025-10-31,PY,0
2025-11-01,PY,0
2025-11-02,PY,0
2025-11-03,PY,0
2025-11-04,PY,0
2025-11-05,PY,0
2025-11-06,PY,0
2025-11-07,PY,0
2025-11-08,PY,22
2025-11-09,PY,0
2025-11-10,PY,0
2025-11-11,PY,0
2025-11-12,PY,0
2025-11-13,PY,0
2025-11-14,PY,0
2025-11-15,PY,0
2025-11-16,PY,0
2025-11-17,PY,0
2025-11-18,PY,0
2025-11-19,PY,51
2025-11-20,PY,0
2025-11-21,PY,0
2025-11-22,PY,0
2025-11-23,PY,0
2025-11-24,PY,0
2025-11-25,PY,0
2025-11-26,PY,0
2025-11-27,PY,0
2025-11-28,PY,0
2025-11-29,PY,0
2025-11-30,PY,0
2025-12-01,PY,0
2025-12-02,PY,0
2025-12-03,PY,0
2025-12-04,PY,0
2025-12-05,PY,0
2025-12-06,PY,0
2025-12-07,PY,0
2025-12-08,PY,0
2025-12-09,PY,0
2025-12-10,PY,0
2025-12-11,PY,0
2025-12-12,PY,0
2025-12-13,PY,0
2025-12-14,PY,0
2025-12-15,PY,0
2025-12-16,PY,0
2025-12-17,PY,0
2025-12-18,PY,0
2025-12-19,PY,0
2025-12-20,PY,0
2025-12-21,PY,0
2025-12-22,PY,0
2025-12-23,PY,0
2025-12-24,PY,0
2025-12-25,PY,0
2025-12-26,PY,0
2025-12-27,PY,0
2025-12-28,PY,0
2025-12-29,PY,0
2025-12-30,PY,0
2025-12-31,PY,0
2026-01-01,PY,0
2026-01-02,PY,60
2026-01-03,PY,0
2026-01-04,PY,20
2026-01-05,PY,0
2026-01-06,PY,0
2026-01-07,PY,0
2026-01-08,PY,0
2026-01-09,PY,0
2026-01-10,PY,0
2026-01-11,PY,0
2026-01-12,PY,0
2026-01-13,PY,0
2026-01-14,PY,0
2026-01-15,PY,0
2026-01-16,PY,0
2026-01-17,PY,0
2026-01-18,PY,0
2026-01-19,PY,0
2026-01-20,PY,0
2026-01-21,PY,42
2026-01-22,PY,0
2026-01-23,PY,0
2026-01-24,PY,0
2026-01-25,PY,0
2026-01-26,PY,0
2026-01-27,PY,0
2026-01-28,PY,0
2026-01-29,PY,52
2026-01-30,PY,0
2026-01-31,PY,0
2026-02-01,PY,0
2026-02-02,PY,0
2026-02-03,PY,0
2026-02-04,PY,0
2026-02-05,PY,0
2026-02-06,PY,0
2026-02-07,PY,15
2026-02-08,PY,0
2026-02-09,PY,0
2026-02-10,PY,0
2026-02-11,PY,0
2026-02-12,PY,0
2026-02-13,PY,0
2026-02-14,PY,0
2026-02-15,PY,0
2026-02-16,PY,0
2026-02-17,PY,0
2026-02-18,PY,15
2026-02-19,PY,0
2026-02-20,PY,18
2026-02-21,PY,0
2026-02-22,PY,0
2026-02-23,PY,0
2026-02-24,PY,0
2026-02-25,PY,0
2026-02-26,PY,0
2026-02-27,PY,15
2026-02-28,PY,20
2026-03-01,PY,0
2026-03-02,PY,0
2026-03-03,PY,0
2026-03-04,PY,0
2026-03-05,PY,0
2026-03-06,PY,0
2026-03-07,PY,0
2026-03-08,PY,0
2026-03-09,PY,0
2026-03-10,PY,0
2026-03-11,PY,0
2026-03-12,PY,0
2026-03-13,PY,0
2026-03-14,PY,0
2026-03-15,PY,0
2026-03-16,PY,0
2026-03-17,PY,0
2026-03-18,PY,0
2026-03-19,PY,20
2026-03-20,PY,0
2026-03-21,PY,0
2026-03-22,PY,0
2026-03-23,PY,0
2026-03-24,PY,0
2026-03-25,PY,46
2026-03-26,PY,0
2026-03-27,PY,0
2026-03-28,PY,0
2026-03-29,PY,0
2026-03-30,PY,0
2026-03-31,PY,0
2026-04-01,PY,63
2026-04-02,PY,0
2026-04-03,PY,0
2026-04-04,PY,0
2026-04-05,PY,64
2026-04-06,PY,0
2026-04-07,PY,0
2026-04-08,PY,0
2026-04-09,PY,0
2026-04-10,PY,0
2026-04-11,PY,0
2026-04-12,PY,0
2025-04-13,RO,0
2025-04-14,RO,0
2025-04-15,RO,0
2025-04-16,RO,0
2025-04-17,RO,0
2025-04-18,RO,0
2025-04-19,RO,0
2025-04-20,RO,0
2025-04-21,RO,0
2025-04-22,RO,0
2025-04-23,RO,0
2025-04-24,RO,0
2025-04-25,RO,0
2025-04-26,RO,0
2025-04-27,RO,0
2025-04-28,RO,0
2025-04-29,RO,0
2025-04-30,RO,0
2025-05-01,RO,0
2025-05-02,RO,0
2025-05-03,RO,0
2025-05-04,RO,0
2025-05-05,RO,0
2025-05-06,RO,0
2025-05-07,RO,0
2025-05-08,RO,0
2025-05-09,RO,0
2025-05-10,RO,0
2025-05-11,RO,0
2025-05-12,RO,0
2025-05-13,RO,0
2025-05-14,RO,0
2025-05-15,RO,0
2025-05-16,RO,0
2025-05-17,RO,0
2025-05-18,RO,0
2025-05-19,RO,0
