Data,Conteúdo,Título do vídeo,Horário de publicação do vídeo,Duração,Visualizações
2025-06-03,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,38
2025-06-04,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,87
2025-06-05,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,48
2025-06-06,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,33
2025-06-07,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,35
2025-06-08,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,25
2025-06-09,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,34
2025-06-10,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,32
2025-06-11,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,21
2025-06-12,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,25
2025-06-13,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,20
2025-06-14,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,25
2025-06-15,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,13
2025-06-16,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,6
2025-06-17,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,11
2025-06-18,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,21
2025-06-19,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,31
2025-06-20,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,24
2025-06-21,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,17
2025-06-22,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,18
2025-06-23,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,10
2025-06-24,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,10
2025-06-25,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,21
2025-06-26,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,26
2025-06-27,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,20
2025-06-28,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,18
2025-06-29,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,10
2025-06-30,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,16
2025-07-01,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,14
2025-07-02,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,10
2025-07-03,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,13
2025-07-04,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,10
2025-07-05,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,9
2025-07-06,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,20
2025-07-07,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,8
2025-07-08,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,8
2025-07-09,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,5
2025-07-10,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,12
2025-07-11,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,27
2025-07-12,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,11
2025-07-13,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,23
2025-07-14,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,32
2025-07-15,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,11
2025-07-16,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,21
2025-07-17,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,25
2025-07-18,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,10
2025-07-19,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,35
2025-07-20,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,17
2025-07-21,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,6
2025-07-22,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,11
2025-07-23,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,34
2025-07-24,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,25
2025-07-25,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,22
2025-07-26,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,17
2025-07-27,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,23
2025-07-28,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,23
2025-07-29,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,40
2025-07-30,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,22
2025-07-31,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,18
2025-08-01,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,8
2025-08-02,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,19
2025-08-03,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,27
2025-08-04,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,22
2025-08-05,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,23
2025-08-06,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,17
2025-08-07,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,27
2025-08-08,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,12
2025-08-09,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,32
2025-08-10,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,41
2025-08-11,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,37
2025-08-12,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,32
2025-08-13,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,36
2025-08-14,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,33
2025-08-15,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,22
2025-08-16,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,50
2025-08-17,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,50
2025-08-18,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,38
2025-08-19,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,26
2025-08-20,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,21
2025-08-21,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,12
2025-08-22,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,61
2025-08-23,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,55
2025-08-24,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,23
2025-08-25,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,20
2025-08-26,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,13
2025-08-27,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,21
2025-08-28,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,26
2025-08-29,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,37
2025-08-30,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,34
2025-08-31,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,38
2025-09-01,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,6
2025-09-02,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,24
2025-09-03,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,18
2025-09-04,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,11
2025-09-05,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,19
2025-09-06,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,24
2025-09-07,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,29
2025-09-08,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,32
2025-09-09,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,41
2025-09-10,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,25
2025-09-11,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,24
2025-09-12,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,19
2025-09-13,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,15
2025-09-14,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,21
2025-09-15,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,21
2025-09-16,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,17
2025-09-17,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,18
2025-09-18,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,30
2025-09-19,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,31
2025-09-20,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,26
2025-09-21,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,20
2025-09-22,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,16
2025-09-23,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,13
2025-09-24,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,18
2025-09-25,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,10
2025-09-26,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,17
2025-09-27,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,28
2025-09-28,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,21
2025-09-29,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,16
2025-09-30,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,16
2025-10-01,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,10
2025-10-02,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,8
2025-10-03,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,11
2025-10-04,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,16
2025-10-05,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,19
2025-10-06,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,18
2025-10-07,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,13
2025-10-08,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,21
2025-10-09,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,22
2025-10-10,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,13
2025-10-11,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,20
2025-10-12,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,20
2025-10-13,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,14
2025-10-14,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,38
2025-10-15,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,17
2025-10-16,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,20
2025-10-17,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,24
2025-10-18,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,15
2025-10-19,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,12
2025-10-20,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,16
2025-10-21,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,20
2025-10-22,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,8
2025-10-23,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,12
2025-10-24,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,15
2025-10-25,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,25
2025-10-26,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,20
2025-10-27,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,15
2025-10-28,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,18
2025-10-29,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,18
2025-10-30,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,13
2025-10-31,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,20
2025-11-01,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,19
2025-11-02,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,20
2025-11-03,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,20
2025-11-04,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,8
2025-11-05,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,24
2025-11-06,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,30
2025-11-07,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,16
2025-11-08,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,24
2025-11-09,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,26
2025-11-10,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,25
2025-11-11,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,23
2025-11-12,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,17
2025-11-13,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,22
2025-11-14,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,18
2025-11-15,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,35
2025-11-16,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,24
2025-11-17,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,35
2025-11-18,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,21
2025-11-19,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,47
2025-11-20,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,37
2025-11-21,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,38
2025-11-22,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,39
2025-11-23,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,30
2025-11-24,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,20
2025-11-25,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,26
2025-11-26,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,30
2025-11-27,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,43
2025-11-28,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,23
2025-11-29,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,32
2025-11-30,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,27
2025-12-01,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,28
2025-12-02,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,19
2025-12-03,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,23
2025-12-04,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,19
2025-12-05,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,32
2025-12-06,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,25
2025-12-07,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,43
2025-12-08,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,38
2025-12-09,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,29
2025-12-10,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,22
2025-12-11,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,18
2025-12-12,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,28
2025-12-13,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,31
2025-12-14,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,47
2025-12-15,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,24
2025-12-16,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,21
2025-12-17,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,23
2025-12-18,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,31
2025-12-19,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,39
2025-12-20,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,33
2025-12-21,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,28
2025-12-22,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,35
2025-12-23,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,26
2025-12-24,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,38
2025-12-25,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,26
2025-12-26,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,37
2025-12-27,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,34
2025-12-28,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,30
2025-12-29,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,31
2025-12-30,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,26
2025-12-31,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,40
2026-01-01,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,29
2026-01-02,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,38
2026-01-03,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,55
2026-01-04,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,24
2026-01-05,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,25
2026-01-06,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,34
2026-01-07,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,43
2026-01-08,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,22
2026-01-09,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,35
2026-01-10,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,38
2026-01-11,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,28
2026-01-12,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,40
2026-01-13,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,30
2026-01-14,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,32
2026-01-15,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,40
2026-01-16,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,39
2026-01-17,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,29
2026-01-18,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,24
2026-01-19,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,29
2026-01-20,_fN6SsIEXRw,"Se até o Neymar está usando, já sabe que é sucesso, né?","Mar 5, 2025",26,14
